2016-06-17	08:37:32.621280	1466152652.621280	R	1-112@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:37:32.621967	1466152652.621967	S	1-112@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:qap.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:37:32.663938	1466152652.663938	R	1-112@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
