2016-06-17	08:32:13.727504	1466152333.727504	R	1-93@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:32:13.728162	1466152333.728162	S	1-93@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:staging.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:32:13.764579	1466152333.764579	R	1-93@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
