2016-06-17	08:23:17.139483	1466151797.139483	R	1-47@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:23:17.140161	1466151797.140161	S	1-47@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:staging.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:23:17.174448	1466151797.174448	R	1-47@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
