2016-06-17	08:23:22.205433	1466151802.205433	R	1-50@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:23:22.206237	1466151802.206237	S	1-50@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:staging.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:23:22.241698	1466151802.241698	R	1-50@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
