2016-06-17	08:35:35.071008	1466152535.071008	R	1-104@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:35:35.071603	1466152535.071603	S	1-104@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:staging.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:35:35.108921	1466152535.108921	R	1-104@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
