2016-06-17	08:25:04.618142	1466151904.618142	R	1-57@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:25:04.618838	1466151904.618838	S	1-57@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:staging.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:25:04.653370	1466151904.653370	R	1-57@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
