2016-06-17	08:27:05.851987	1466152025.851987	R	1-68@172.17.0.2	CSeq:1 REGISTER	SIP/2.0 401 Unauthorized
2016-06-17	08:27:05.852599	1466152025.852599	S	1-68@172.17.0.2	CSeq:2 REGISTER	REGISTER sip:staging.voip.lifeisbetteron.com SIP/2.0
2016-06-17	08:27:05.891234	1466152025.891234	R	1-68@172.17.0.2	CSeq:2 REGISTER	SIP/2.0 200 OK
